produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
FEIJAO                   ,CAUPI TIPO 1        ,8786,CE        ,NORDESTE       ,2024,6,ATACADO                                                     ,5.08
FEIJAO                   ,CAUPI TIPO 1        ,8786,CE        ,NORDESTE       ,2024,6,VAREJO                                                      ,6.4
FEIJAO                   ,COMUM CORES         ,8778,DF        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.88
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,DF        ,CENTRO-OESTE   ,2024,6,VAREJO                                                      ,7.47
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,DF        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,5.64
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,DF        ,CENTRO-OESTE   ,2024,6,VAREJO                                                      ,5.82
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,DF        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,7.34
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,ES        ,SUDESTE        ,2024,6,VAREJO                                                      ,5.95
FEIJAO                   ,COMUM PRETO         ,8777,ES        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.5
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,ES        ,SUDESTE        ,2024,6,ATACADO                                                     ,6.25
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,ES        ,SUDESTE        ,2024,6,VAREJO                                                      ,7.34
FEIJAO                   ,COMUM CORES         ,8778,ES        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.42
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,GO        ,CENTRO-OESTE   ,2024,6,VAREJO                                                      ,10.26
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,GO        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,8.25
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,GO        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,7.04
FEIJAO                   ,COMUM CORES         ,8778,GO        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.98
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,GO        ,CENTRO-OESTE   ,2024,6,VAREJO                                                      ,7.53
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MA        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.12
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MA        ,NORDESTE       ,2024,6,VAREJO                                                      ,7.3
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MA        ,NORDESTE       ,2024,6,VAREJO                                                      ,8.34
FEIJAO                   ,CAUPI TIPO 1        ,8786,MA        ,NORDESTE       ,2024,6,ATACADO                                                     ,6.75
FEIJAO                   ,CAUPI               ,8629,MA        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.42
FEIJAO                   ,CAUPI TIPO 1        ,8786,MA        ,NORDESTE       ,2024,6,VAREJO                                                      ,6.89
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MG        ,SUDESTE        ,2024,6,ATACADO                                                     ,7.66
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MG        ,SUDESTE        ,2024,6,VAREJO                                                      ,7.87
FEIJAO                   ,COMUM CORES         ,8778,MG        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.6
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MG        ,SUDESTE        ,2024,6,VAREJO                                                      ,7.63
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MG        ,SUDESTE        ,2024,6,ATACADO                                                     ,6.81
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MS        ,CENTRO-OESTE   ,2024,6,VAREJO                                                      ,9.96
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MS        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,8.68
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MS        ,CENTRO-OESTE   ,2024,6,VAREJO                                                      ,8.32
FEIJAO                   ,COMUM CORES         ,8778,MS        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.78
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MS        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,7.21
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MT        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,5.76
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MT        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,8.09
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,MT        ,CENTRO-OESTE   ,2024,6,VAREJO                                                      ,8.48
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,MT        ,CENTRO-OESTE   ,2024,6,VAREJO                                                      ,6.11
FEIJAO                   ,COMUM CORES         ,8778,MT        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.6
FEIJAO                   ,CAUPI TIPO 1        ,8786,MT        ,CENTRO-OESTE   ,2024,6,VAREJO                                                      ,6.89
FEIJAO                   ,CAUPI               ,8629,MT        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,2.36
FEIJAO                   ,CAUPI TIPO 1        ,8786,MT        ,CENTRO-OESTE   ,2024,6,ATACADO                                                     ,6.58
FEIJAO                   ,CAUPI TIPO 1        ,8786,PA        ,NORTE          ,2024,6,VAREJO                                                      ,7.27
FEIJAO                   ,CAUPI               ,8629,PA        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.08
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PA        ,NORTE          ,2024,6,ATACADO                                                     ,7.08
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PA        ,NORTE          ,2024,6,VAREJO                                                      ,6.35
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PA        ,NORTE          ,2024,6,ATACADO                                                     ,6.43
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PA        ,NORTE          ,2024,6,VAREJO                                                      ,7.49
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PB        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.81
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PB        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.3
FEIJAO                   ,CAUPI TIPO 1        ,8786,PB        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.92
FEIJAO                   ,CAUPI TIPO 1        ,8786,PE        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.73
FEIJAO                   ,CAUPI               ,8629,PE        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.82
FEIJAO                   ,CAUPI TIPO 1        ,8786,PE        ,NORDESTE       ,2024,6,VAREJO                                                      ,11.61
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PE        ,NORDESTE       ,2024,6,ATACADO                                                     ,6.86
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PE        ,NORDESTE       ,2024,6,VAREJO                                                      ,11.25
FEIJAO                   ,COMUM CORES         ,8778,PE        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.0
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PE        ,NORDESTE       ,2024,6,VAREJO                                                      ,9.17
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PI        ,NORDESTE       ,2024,6,VAREJO                                                      ,8.14
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PI        ,NORDESTE       ,2024,6,VAREJO                                                      ,8.94
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PI        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.51
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PI        ,NORDESTE       ,2024,6,ATACADO                                                     ,8.44
FEIJAO                   ,CAUPI               ,8629,PI        ,NORDESTE       ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,5.36
FEIJAO                   ,CAUPI TIPO 1        ,8786,PI        ,NORDESTE       ,2024,6,ATACADO                                                     ,8.04
FEIJAO                   ,CAUPI TIPO 1        ,8786,PI        ,NORDESTE       ,2024,6,VAREJO                                                      ,8.55
FEIJAO                   ,COMUM CORES         ,8778,PR        ,SUL            ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.55
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PR        ,SUL            ,2024,6,ATACADO                                                     ,6.3
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,PR        ,SUL            ,2024,6,VAREJO                                                      ,5.87
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PR        ,SUL            ,2024,6,VAREJO                                                      ,5.74
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,PR        ,SUL            ,2024,6,ATACADO                                                     ,6.0
FEIJAO                   ,COMUM PRETO         ,8777,PR        ,SUL            ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.66
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RJ        ,SUDESTE        ,2024,6,VAREJO                                                      ,7.72
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RJ        ,SUDESTE        ,2024,6,VAREJO                                                      ,8.52
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RJ        ,SUDESTE        ,2024,6,ATACADO                                                     ,6.93
FEIJAO                   ,COMUM PRETO         ,8777,RJ        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.67
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RJ        ,SUDESTE        ,2024,6,ATACADO                                                     ,7.43
FEIJAO                   ,COMUM PRETO TIPO 1  ,8781,RN        ,NORDESTE       ,2024,6,ATACADO                                                     ,7.05
FEIJAO                   ,COMUM CORES TIPO 1  ,8779,RN        ,NORDESTE       ,2024,6,VAREJO                                                      ,9.05
