produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg,data_padronizada
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.39,08/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.0,08/2024
ALHO                     ,NOBRE               ,5362,PR        ,SUL            ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.29,08/2024
ALHO                     ,COMUM               ,5361,BA        ,NORDESTE       ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,26.38,09/2024
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,17.5,09/2024
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.15,09/2024
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2024,9,ATACADO                                                     ,23.0,09/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.15,09/2024
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,8.79,09/2024
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.15,09/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,21.75,09/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.0,09/2024
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,24.88,09/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,15.0,09/2024
ALHO                     ,NOBRE               ,5362,PR        ,SUL            ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,17.0,09/2024
ALHO                     ,COMUM               ,5361,BA        ,NORDESTE       ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,23.52,10/2024
ALHO                     ,COMUM               ,5361,DF        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,17.3,10/2024
ALHO                     ,ROXO NOBRE ESPECIAL ,10067,GO        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.6,10/2024
ALHO                     ,COMUM               ,5361,GO        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,9.35,10/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,GO        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.37,10/2024
ALHO                     ,NACIONAL            ,5358,GO        ,CENTRO-OESTE   ,2024,10,ATACADO                                                     ,21.78,10/2024
ALHO                     ,ROXO NOBRE COMERCIAL,10066,GO        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.6,10/2024
ALHO                     ,NOBRE 4 EXTRA ROXO  ,7619,MG        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,14.67,10/2024
ALHO                     ,NOBRE 7 COMERCIAL RO,7612,MG        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,24.07,10/2024
ALHO                     ,NOBRE 5 EXTRA ROXO  ,7616,MG        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,17.3,10/2024
ALHO                     ,NOBRE 6 EXTRA ROXO  ,7613,MG        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.96,10/2024
ALHO                     ,NOBRE               ,5362,PR        ,SUL            ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,16.67,10/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.5,12/2023
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.0,12/2023
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.2,01/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.54,01/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.2,02/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.5,02/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.4,03/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.33,03/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.53,04/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.0,04/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.8,05/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.35,05/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.63,06/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.37,06/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.58,07/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.37,07/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.34,08/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.38,08/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.28,09/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.1,09/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,AM        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.2,10/2024
AMENDOA DE ANDIROBA      ,NÃO INFORMADO       ,10211,PA        ,NORTE          ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,1.07,10/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.0,11/2023
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.0,11/2023
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MT        ,CENTRO-OESTE   ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.55,11/2023
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.0,12/2023
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.0,12/2023
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MT        ,CENTRO-OESTE   ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,38.0,12/2023
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.0,01/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.0,02/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,31.07,02/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.0,03/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.12,03/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.0,04/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2024,4,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.0,04/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.0,05/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2024,5,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.0,05/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.0,06/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2024,6,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.0,06/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.0,07/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.0,07/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MT        ,CENTRO-OESTE   ,2024,7,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.0,07/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.0,08/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.0,08/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MT        ,CENTRO-OESTE   ,2024,8,PREÇO RECEBIDO P/ PRODUTOR                                  ,30.0,08/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,36.25,09/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,29.75,09/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MT        ,CENTRO-OESTE   ,2024,9,PREÇO RECEBIDO P/ PRODUTOR                                  ,35.0,09/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,GO        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,40.03,10/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MG        ,SUDESTE        ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,29.0,10/2024
AMENDOA DE BARU          ,NÃO INFORMADO       ,9597,MT        ,CENTRO-OESTE   ,2024,10,PREÇO RECEBIDO P/ PRODUTOR                                  ,36.65,10/2024
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,BA        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.44,11/2023
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,ES        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.22,11/2023
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,PA        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.63,11/2023
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,RO        ,NORTE          ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,17.26,11/2023
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,AM        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.0,12/2023
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,BA        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.37,12/2023
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,ES        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.52,12/2023
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,PA        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,20.63,12/2023
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,RO        ,NORTE          ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,18.69,12/2023
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,AM        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.38,01/2024
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,BA        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,21.49,01/2024
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,ES        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,21.2,01/2024
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,PA        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,13.74,01/2024
AMENDOA DE CACAU         ,NÃO INFORMADO       ,9930,RO        ,NORTE          ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,19.18,01/2024
AMENDOIM                 ,EM CASCA            ,4674,PB        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.47,11/2023
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,3.98,11/2023
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2023,11,ATACADO                                                     ,15.33,11/2023
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.73,11/2023
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2023,11,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.54,11/2023
AMENDOIM                 ,EM CASCA            ,4674,PB        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.64,12/2023
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.65,12/2023
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2023,12,ATACADO                                                     ,17.13,12/2023
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.75,12/2023
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2023,12,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.52,12/2023
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.4,01/2024
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,1,ATACADO                                                     ,16.29,01/2024
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.18,01/2024
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,1,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.38,01/2024
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.23,02/2024
AMENDOIM                 ,DESCASCADO          ,6185,PR        ,SUL            ,2024,2,ATACADO                                                     ,17.15,02/2024
AMENDOIM                 ,EM CASCA            ,4674,SE        ,NORDESTE       ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,6.13,02/2024
AMENDOIM                 ,EM CASCA            ,4674,SP        ,SUDESTE        ,2024,2,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.33,02/2024
AMENDOIM                 ,EM CASCA            ,4674,PR        ,SUL            ,2024,3,PREÇO RECEBIDO P/ PRODUTOR                                  ,4.0,03/2024
